,era-id,longitude,latitude,elevation,start-date,end-date,cleaned,time_cleaned,network,pr_15min_nobs,tas_nobs,tdps_nobs,tdps_derived_nobs,ps_nobs,psl_nobs,ps_altimeter_nobs,pr_nobs,pr_5min_nobs,pr_1h_nobs,pr_24h_nobs,pr_localmid_nobs,hurs_nobs,sfcwind_nobs,sfcwind_dir_nobs,rsds_nobs,total_nobs
5415,CWOP_D6983,-123.44583,43.125,600.0,2011-02-09 00:00:00+00:00,2023-03-08 22:17:00+00:00,Y,2023-06-22 20:19:40+00:00,CWOP,,591426.0,0.0,591426.0,0.0,0.0,593456.0,12.0,0.0,0.0,593457.0,395729.0,591426.0,591290.0,299577.0,39705.0,593457.0
5416,CWOP_D6986,-114.22,32.685,203.0,2012-08-01 00:00:00+00:00,2015-09-09 10:39:00+00:00,Y,2023-06-22 20:21:14+00:00,CWOP,,104111.0,0.0,104111.0,1.0,0.0,104118.0,1.0,1.0,0.0,0.0,4595.0,104111.0,104112.0,91401.0,7.0,104121.0
5417,CWOP_D6987,-117.78069,41.57306,4377.0,2011-02-09 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 20:21:49+00:00,CWOP,,387816.0,0.0,387806.0,0.0,0.0,390136.0,8.0,0.0,0.0,390370.0,243681.0,387807.0,387813.0,302005.0,6.0,391130.0
5418,CWOP_D6988,-111.07001,32.37764,2333.0,2012-12-05 00:00:00+00:00,2021-02-13 19:30:00+00:00,Y,2023-06-22 20:22:51+00:00,CWOP,,275684.0,0.0,275682.0,0.0,0.0,279873.0,7.0,0.0,0.0,279810.0,190056.0,275682.0,275690.0,128381.0,7.0,279881.0
5419,CWOP_D6994,-122.05283,47.7425,367.0,2011-02-09 00:00:00+00:00,2023-03-06 23:12:00+00:00,Y,2023-06-22 20:24:13+00:00,CWOP,,966985.0,0.0,966985.0,0.0,0.0,966985.0,24.0,0.0,0.0,908910.0,586770.0,966985.0,966894.0,341977.0,21.0,966986.0
5420,CWOP_D6996,-112.0527,33.5653,1316.0,2011-02-09 00:00:00+00:00,2023-03-08 22:18:00+00:00,Y,2023-06-22 20:27:28+00:00,CWOP,,1138772.0,0.0,1138771.0,0.0,0.0,1143112.0,24.0,0.0,0.0,1057433.0,703901.0,1138771.0,1139750.0,865910.0,38.0,1143231.0
5421,CWOP_D6999,-112.02714,33.58947,1457.0,2011-02-09 00:00:00+00:00,2023-03-08 22:16:00+00:00,Y,2023-06-22 20:30:35+00:00,CWOP,,383479.0,0.0,368038.0,0.0,0.0,383479.0,11.0,1.0,1.0,383479.0,204086.0,368038.0,383332.0,201303.0,8.0,383479.0
5422,CWOP_D7004,-121.85343,39.76777,189.0,2011-02-09 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 20:32:09+00:00,CWOP,,590516.0,0.0,590515.0,0.0,0.0,590517.0,0.0,0.0,0.0,556230.0,319670.0,590515.0,590516.0,348994.0,0.0,590518.0
5423,CWOP_D7006,-110.75583,32.18783,3274.0,2011-02-09 00:00:00+00:00,2011-11-26 05:33:00+00:00,Y,2023-06-22 20:33:32+00:00,CWOP,,5232.0,0.0,5232.0,0.0,0.0,5232.0,0.0,0.0,0.0,5232.0,0.0,5232.0,5232.0,5232.0,0.0,5232.0
5424,CWOP_D7019,-119.6875,38.891,4982.0,2011-02-09 00:00:00+00:00,2012-01-16 16:29:00+00:00,Y,2023-06-22 20:33:36+00:00,CWOP,,29424.0,0.0,29424.0,0.0,0.0,29424.0,0.0,0.0,0.0,29424.0,0.0,29424.0,29424.0,29424.0,0.0,29424.0
5425,CWOP_D7022,-119.76583,37.18033,1266.0,2011-02-16 00:00:00+00:00,2019-04-18 13:20:00+00:00,Y,2023-06-22 20:33:46+00:00,CWOP,,135670.0,0.0,135669.0,0.0,0.0,135670.0,12.0,0.0,0.0,135360.0,107680.0,135669.0,135669.0,60979.0,10.0,135670.0
5426,CWOP_D7030,-117.0,32.7,291.0,2011-02-16 00:00:00+00:00,2022-02-24 23:45:00+00:00,Y,2023-06-22 20:34:22+00:00,CWOP,,308922.0,0.0,308922.0,0.0,0.0,308927.0,8.0,1.0,0.0,308755.0,189573.0,308922.0,308922.0,159150.0,7.0,308928.0
5427,CWOP_D7031,-120.2525,37.17167,256.0,2011-02-17 00:00:00+00:00,2013-04-01 15:00:00+00:00,Y,2023-06-22 20:35:05+00:00,CWOP,,4306.0,0.0,4306.0,0.0,0.0,4306.0,0.0,0.0,0.0,4306.0,0.0,4306.0,4306.0,4306.0,0.0,4306.0
5428,CWOP_D7034,-103.235,31.283,2799.0,2011-02-21 00:00:00+00:00,2015-06-12 19:38:00+00:00,Y,2023-06-22 20:35:14+00:00,CWOP,,121797.0,0.0,121793.0,0.0,0.0,123622.0,0.0,1.0,1.0,123671.0,0.0,121796.0,121808.0,102795.0,1.0,123671.0
5429,CWOP_D7044,-123.19154,49.34408,390.0,2011-02-16 00:00:00+00:00,2014-03-11 12:21:00+00:00,Y,2023-06-22 20:35:39+00:00,CWOP,,123546.0,0.0,123546.0,0.0,0.0,123546.0,0.0,0.0,0.0,29106.0,0.0,123546.0,123546.0,123402.0,0.0,123546.0
5430,CWOP_D7047,-117.72982,33.55435,522.0,2011-10-19 00:00:00+00:00,2021-07-30 07:35:00+00:00,Y,2023-06-22 20:36:30+00:00,CWOP,,666091.0,0.0,666091.0,0.0,0.0,648611.0,24.0,1.0,1.0,666092.0,330814.0,666091.0,636474.0,259423.0,1.0,666092.0
5431,CWOP_D7052,-110.8277,32.3112,2745.0,2011-02-16 00:00:00+00:00,2018-06-20 14:00:00+00:00,Y,2023-06-22 20:39:04+00:00,CWOP,,539103.0,0.0,539078.0,0.0,0.0,540927.0,23.0,0.0,0.0,542852.0,183112.0,539081.0,539122.0,249346.0,21.0,542852.0
5432,CWOP_D7070,-117.032,33.131,770.0,2011-02-16 00:00:00+00:00,2016-12-25 22:22:00+00:00,Y,2023-06-22 20:40:32+00:00,CWOP,,207830.0,0.0,207829.0,0.0,0.0,207829.0,0.0,0.0,0.0,0.0,32451.0,207830.0,207658.0,157753.0,9.0,207831.0
5433,CWOP_D7074,-105.52167,44.3055,4600.0,2011-02-16 00:00:00+00:00,2014-10-04 01:08:00+00:00,Y,2023-06-22 20:41:09+00:00,CWOP,,54001.0,0.0,54001.0,0.0,0.0,53998.0,0.0,0.0,0.0,14017.0,0.0,54001.0,54001.0,49618.0,0.0,54001.0
5434,CWOP_D7090,-113.0225,37.7645,5679.0,2011-02-23 00:00:00+00:00,2012-01-24 01:39:00+00:00,Y,2023-06-22 20:41:25+00:00,CWOP,,67607.0,0.0,67606.0,0.0,0.0,67627.0,0.0,0.0,0.0,67627.0,0.0,67606.0,67607.0,67607.0,0.0,67628.0
5435,CWOP_D7092,-105.10883,40.2005,5039.0,2011-02-23 00:00:00+00:00,2023-03-08 22:20:00+00:00,Y,2023-06-22 20:42:27+00:00,CWOP,,1180202.0,0.0,1179921.0,0.0,0.0,1181319.0,24.0,0.0,0.0,1173947.0,731509.0,1179941.0,1180676.0,627867.0,21.0,1181324.0
5436,CWOP_D7094,-122.54833,37.91333,190.0,2011-02-23 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 20:45:11+00:00,CWOP,,357878.0,0.0,357877.0,0.0,0.0,364006.0,8.0,0.0,0.0,278772.0,218072.0,357877.0,357878.0,132308.0,107395.0,364006.0
5437,CWOP_D7095,-109.17183,44.90317,4270.0,2011-02-23 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 20:46:18+00:00,CWOP,,366423.0,0.0,366384.0,0.0,0.0,371378.0,8.0,0.0,0.0,371481.0,237456.0,366398.0,366461.0,329745.0,6.0,371481.0
5438,CWOP_D7098,-123.83533,46.98,104.0,2011-02-23 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 20:47:16+00:00,CWOP,,238960.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,207901.0,120081.0,0.0,238769.0,193630.0,3.0,238961.0
5439,CWOP_D7100,-117.239,33.06417,171.0,2011-02-24 00:00:00+00:00,2020-02-28 00:31:00+00:00,Y,2023-06-22 20:47:52+00:00,CWOP,,295924.0,0.0,295922.0,0.0,0.0,300009.0,8.0,0.0,0.0,300509.0,154601.0,295922.0,295924.0,122807.0,7.0,300681.0
5440,CWOP_D7103,-122.637,46.9205,400.0,2011-02-23 00:00:00+00:00,2023-03-08 22:16:00+00:00,Y,2023-06-22 20:48:45+00:00,CWOP,,380277.0,0.0,380272.0,0.0,0.0,380334.0,0.0,0.0,0.0,0.0,239063.0,380272.0,380277.0,199640.0,6.0,380391.0
5441,CWOP_D7106,-112.00402,33.64662,1477.0,2011-02-23 00:00:00+00:00,2023-03-08 22:20:00+00:00,Y,2023-06-22 20:50:33+00:00,CWOP,,1053593.0,0.0,1053593.0,1.0,0.0,1053592.0,24.0,0.0,0.0,1005735.0,684117.0,1053593.0,1046302.0,636253.0,21.0,1053594.0
5442,CWOP_D7120,-121.91797,37.7458,466.0,2011-03-02 00:00:00+00:00,2015-09-05 01:52:00+00:00,Y,2023-06-22 20:53:43+00:00,CWOP,,395909.0,0.0,395909.0,0.0,0.0,395884.0,0.0,0.0,0.0,314100.0,40.0,395909.0,395879.0,337657.0,265674.0,395910.0
5443,CWOP_D7121,-118.39233,33.74934,591.0,2011-02-23 00:00:00+00:00,2022-09-01 02:15:00+00:00,Y,2023-06-22 20:54:47+00:00,CWOP,,385847.0,0.0,385509.0,0.0,0.0,386950.0,7.0,0.0,0.0,386821.0,239846.0,385522.0,385951.0,235720.0,7.0,386986.0
5444,CWOP_D7124,-109.6,34.6,5476.0,2011-02-23 00:00:00+00:00,2023-03-08 22:18:00+00:00,Y,2023-06-22 20:56:11+00:00,CWOP,,518259.0,0.0,518046.0,0.0,0.0,519595.0,8.0,0.0,0.0,519438.0,386807.0,518046.0,518259.0,393187.0,423673.0,519615.0
5445,CWOP_D7125,-122.20743,47.96533,180.0,2011-02-23 00:00:00+00:00,2012-05-26 16:33:00+00:00,Y,2023-06-22 20:57:41+00:00,CWOP,,18074.0,0.0,18074.0,0.0,0.0,18107.0,0.0,0.0,0.0,18107.0,0.0,18074.0,18074.0,16899.0,8209.0,18107.0
5446,CWOP_D7154,-104.56467,39.48383,6180.0,2011-03-02 00:00:00+00:00,2022-12-14 00:14:00+00:00,Y,2023-06-22 20:58:39+00:00,CWOP,,1018192.0,0.0,1018191.0,0.0,0.0,1018255.0,24.0,0.0,0.0,982387.0,660120.0,1018191.0,1017778.0,926691.0,223246.0,1018296.0
5447,CWOP_D7157,-117.2,33.0,39.0,2011-03-02 00:00:00+00:00,2021-12-07 17:34:00+00:00,Y,2023-06-22 02:43:33+00:00,CWOP,,1791623.0,0.0,1786526.0,0.0,0.0,1786723.0,0.0,0.0,0.0,0.0,1312275.0,1786526.0,1791621.0,824845.0,100.0,1791623.0
5448,CWOP_D7159,-119.55133,37.32083,3497.0,2020-03-17 22:09:00+00:00,2023-03-08 22:17:00+00:00,Y,2023-06-22 21:01:34+00:00,CWOP,,79425.0,0.0,79425.0,0.0,0.0,79425.0,0.0,0.0,0.0,79425.0,79425.0,79425.0,79425.0,15847.0,79422.0,82645.0
5449,CWOP_D7164,-118.03367,55.7225,1985.0,2011-03-02 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 21:02:12+00:00,CWOP,,368069.0,0.0,368050.0,0.0,0.0,375211.0,8.0,0.0,0.0,375221.0,235664.0,368054.0,368076.0,285499.0,4.0,375221.0
5450,CWOP_D7167,-110.78959,32.29391,2650.0,2011-03-02 00:00:00+00:00,2014-07-26 19:00:00+00:00,Y,2023-06-22 21:03:19+00:00,CWOP,,227431.0,0.0,227431.0,0.0,0.0,227145.0,0.0,0.0,0.0,227431.0,0.0,227431.0,227431.0,194381.0,0.0,227431.0
5451,CWOP_D7169,-118.32833,33.77417,500.0,2011-03-02 00:00:00+00:00,2012-03-25 03:49:00+00:00,Y,2023-06-22 21:03:43+00:00,CWOP,,985.0,0.0,985.0,0.0,0.0,985.0,0.0,0.0,0.0,985.0,0.0,985.0,985.0,985.0,0.0,985.0
5452,CWOP_D7171,-119.68069,37.35904,2549.0,2011-03-02 00:00:00+00:00,2023-03-08 22:20:00+00:00,Y,2023-06-22 02:47:26+00:00,CWOP,,526117.0,0.0,526114.0,0.0,0.0,526538.0,24.0,0.0,0.0,526350.0,110685.0,526120.0,526447.0,454436.0,19.0,526539.0
5453,CWOP_D7173,-120.64283,37.01717,463.0,2011-03-22 00:00:00+00:00,2011-04-10 01:16:00+00:00,Y,2023-06-22 21:03:45+00:00,CWOP,,1215.0,0.0,1215.0,0.0,0.0,1215.0,0.0,0.0,0.0,1215.0,0.0,1215.0,1215.0,1215.0,0.0,1215.0
5454,CWOP_D7175,-105.94617,35.782,6603.0,2011-03-02 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 21:04:06+00:00,CWOP,,343824.0,0.0,343819.0,0.0,0.0,347467.0,8.0,0.0,0.0,347765.0,209075.0,343819.0,343791.0,236819.0,7.0,347939.0
5455,CWOP_D7180,-112.16283,34.34283,3917.0,2011-03-02 00:00:00+00:00,2013-10-05 02:01:00+00:00,Y,2023-06-22 21:04:59+00:00,CWOP,,12757.0,0.0,12757.0,0.0,0.0,12757.0,0.0,0.0,0.0,12757.0,0.0,12757.0,12756.0,12756.0,0.0,12757.0
5456,CWOP_D7184,-122.79217,48.057,259.0,2013-03-06 00:00:00+00:00,2021-08-05 20:54:00+00:00,Y,2023-06-22 21:05:26+00:00,CWOP,,557916.0,0.0,557916.0,0.0,0.0,557916.0,24.0,0.0,0.0,557916.0,336665.0,557916.0,557764.0,268888.0,531993.0,557916.0
5457,CWOP_D7188,-105.45137,39.4285,8533.0,2011-03-03 00:00:00+00:00,2013-06-14 00:12:00+00:00,Y,2023-06-22 21:06:49+00:00,CWOP,,3873.0,0.0,3873.0,0.0,0.0,560.0,0.0,0.0,0.0,432.0,0.0,3892.0,3892.0,3892.0,266.0,3892.0
5458,CWOP_D7197,-113.58067,37.09217,2861.0,2011-03-02 00:00:00+00:00,2022-12-23 00:15:00+00:00,Y,2023-06-22 21:07:10+00:00,CWOP,,366948.0,0.0,366913.0,0.0,0.0,386325.0,8.0,0.0,0.0,386156.0,241433.0,366927.0,366969.0,171312.0,334107.0,386371.0
5459,CWOP_D7202,-122.89433,47.2935,75.0,2011-03-04 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 21:08:29+00:00,CWOP,,399547.0,0.0,399547.0,0.0,0.0,399129.0,0.0,0.0,0.0,381545.0,327933.0,399547.0,394968.0,215702.0,2270.0,399591.0
5460,CWOP_D7210,-106.5245,31.85417,4370.0,2011-03-09 00:00:00+00:00,2023-03-08 22:10:00+00:00,Y,2023-06-22 21:09:56+00:00,CWOP,,546905.0,0.0,546905.0,0.0,0.0,550095.0,12.0,0.0,0.0,550217.0,297064.0,546905.0,546930.0,403260.0,11.0,556290.0
5461,CWOP_D7213,-122.35,37.9125,14.0,2011-03-24 00:00:00+00:00,2023-03-08 22:21:00+00:00,Y,2023-06-22 02:49:11+00:00,CWOP,,1379896.0,0.0,1379893.0,0.0,0.0,545549.0,24.0,0.0,0.0,1409543.0,978270.0,1379908.0,1379914.0,1194743.0,1281320.0,1409543.0
5462,CWOP_D7214,-123.1435,45.11592,489.0,2011-03-16 00:00:00+00:00,2023-03-08 22:17:00+00:00,Y,2023-06-22 21:11:52+00:00,CWOP,,788053.0,0.0,785481.0,0.0,0.0,788097.0,0.0,0.0,0.0,3465.0,721803.0,785481.0,788049.0,560050.0,3.0,788097.0
5463,CWOP_D7237,-118.81181,45.64924,1188.0,2011-03-09 00:00:00+00:00,2019-10-14 21:07:00+00:00,Y,2023-06-22 21:13:43+00:00,CWOP,,303372.0,0.0,303371.0,0.0,0.0,303109.0,12.0,0.0,0.0,299032.0,174816.0,303371.0,303372.0,175192.0,10.0,303374.0
5464,CWOP_D7259,-119.83542,39.47559,4957.0,2011-03-16 00:00:00+00:00,2023-03-08 22:20:00+00:00,Y,2023-06-22 21:14:51+00:00,CWOP,,515111.0,0.0,515110.0,0.0,0.0,515126.0,8.0,0.0,0.0,515129.0,370193.0,515110.0,515113.0,260525.0,192857.0,515129.0
5465,CWOP_D7261,-118.04282,33.94706,141.0,2011-03-16 00:00:00+00:00,2021-07-31 01:56:00+00:00,Y,2023-06-22 21:16:44+00:00,CWOP,,970346.0,0.0,970339.0,0.0,0.0,970892.0,24.0,0.0,0.0,970863.0,571295.0,970339.0,970099.0,709647.0,21.0,970893.0
5466,CWOP_D7264,-120.32183,47.70233,1041.0,2011-03-18 00:00:00+00:00,2023-03-08 22:17:00+00:00,Y,2023-06-22 21:18:56+00:00,CWOP,,533023.0,0.0,533023.0,0.0,0.0,533107.0,15.0,1.0,0.0,533108.0,320205.0,533107.0,532995.0,310750.0,40.0,533108.0
5467,CWOP_D7267,-111.54013,34.40152,5710.0,2011-03-25 00:00:00+00:00,2023-03-08 22:20:00+00:00,Y,2023-06-22 21:20:51+00:00,CWOP,,1142878.0,0.0,1142878.0,0.0,0.0,1141261.0,24.0,0.0,0.0,1064689.0,718041.0,1142878.0,1142870.0,837202.0,21.0,1142879.0
5468,CWOP_D7269,-110.95883,32.35283,2822.0,2011-03-16 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 21:23:09+00:00,CWOP,,384991.0,0.0,384988.0,0.0,0.0,384996.0,8.0,0.0,0.0,384999.0,240884.0,384988.0,384993.0,254186.0,353436.0,384999.0
5469,CWOP_D7270,-113.78717,52.26783,2900.0,2011-03-16 00:00:00+00:00,2016-03-11 03:41:00+00:00,Y,2023-06-22 21:24:12+00:00,CWOP,,300361.0,0.0,300348.0,0.0,0.0,300348.0,0.0,0.0,0.0,0.0,17347.0,300348.0,300361.0,236913.0,0.0,300361.0
5470,CWOP_D7278,-119.82633,37.50467,3313.0,2011-03-16 00:00:00+00:00,2011-03-24 20:01:00+00:00,Y,2023-06-22 21:24:56+00:00,CWOP,,152.0,0.0,152.0,0.0,0.0,152.0,0.0,0.0,0.0,152.0,0.0,152.0,152.0,152.0,0.0,152.0
5471,CWOP_D7288,-120.44117,47.59,3757.0,2011-05-26 00:00:00+00:00,2011-10-11 14:58:00+00:00,Y,2023-06-22 21:24:57+00:00,CWOP,,103.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,0.0,103.0,0.0,103.0,103.0,103.0,0.0,103.0
5472,CWOP_D7291,-105.1455,40.15217,5033.0,2011-07-24 00:00:00+00:00,2011-09-03 10:18:00+00:00,Y,2023-06-22 21:25:00+00:00,CWOP,,8031.0,0.0,8031.0,0.0,0.0,8031.0,0.0,0.0,0.0,8031.0,0.0,8031.0,8031.0,8031.0,0.0,8031.0
5473,CWOP_D7296,-119.0503,39.02575,4428.0,2011-03-25 00:00:00+00:00,2012-05-18 21:07:00+00:00,Y,2023-06-22 21:25:03+00:00,CWOP,,38112.0,0.0,38112.0,0.0,0.0,38016.0,0.0,0.0,0.0,0.0,0.0,38112.0,38112.0,38112.0,0.0,38112.0
5474,CWOP_D7297,-112.82033,37.85467,6000.0,2011-03-24 00:00:00+00:00,2013-01-11 15:43:00+00:00,Y,2023-06-22 21:25:07+00:00,CWOP,,49486.0,0.0,49486.0,0.0,0.0,49486.0,0.0,0.0,0.0,0.0,0.0,49486.0,49486.0,49486.0,0.0,49486.0
5475,CWOP_D7299,-122.72467,38.248,420.0,2011-03-24 00:00:00+00:00,2015-12-20 22:37:00+00:00,Y,2023-06-22 21:25:36+00:00,CWOP,,404708.0,0.0,404708.0,0.0,0.0,404708.0,0.0,0.0,0.0,319605.0,8898.0,404708.0,404704.0,378321.0,0.0,404709.0
5476,CWOP_D7301,-110.74,45.55267,5585.0,2011-03-24 00:00:00+00:00,2023-03-08 22:19:00+00:00,Y,2023-06-22 21:27:13+00:00,CWOP,,955048.0,0.0,955043.0,0.0,0.0,955031.0,25.0,0.0,0.0,951686.0,719780.0,955043.0,954702.0,872421.0,2.0,955249.0
5477,CWOP_D7303,-122.98333,42.318,1772.0,2011-03-24 00:00:00+00:00,2020-09-17 03:13:00+00:00,Y,2023-06-22 21:29:37+00:00,CWOP,,500488.0,0.0,500375.0,0.0,0.0,500583.0,12.0,0.0,0.0,474591.0,279641.0,500375.0,500358.0,338647.0,10.0,500616.0
5478,CWOP_D7316,-118.30579,46.04375,1004.0,2011-04-27 00:00:00+00:00,2015-02-02 17:26:00+00:00,Y,2023-06-22 21:31:00+00:00,CWOP,,148208.0,0.0,148208.0,0.0,0.0,148181.0,0.0,0.0,0.0,148208.0,0.0,148208.0,148208.0,131247.0,0.0,148209.0
5479,CWOP_D7317,-114.82703,44.03583,6775.0,2011-03-30 00:00:00+00:00,2018-12-30 21:38:00+00:00,Y,2023-06-22 21:31:34+00:00,CWOP,,193683.0,0.0,193606.0,0.0,0.0,241264.0,0.0,0.0,0.0,155671.0,106688.0,193616.0,193475.0,108644.0,167326.0,241295.0
5480,CWOP_D7321,-117.417,47.625,2345.0,2011-03-24 00:00:00+00:00,2023-02-15 20:26:00+00:00,Y,2023-06-22 21:32:43+00:00,CWOP,,554971.0,0.0,554971.0,0.0,0.0,554971.0,12.0,1.0,0.0,554906.0,353170.0,554971.0,515515.0,282190.0,12.0,554971.0
5481,CWOP_D7324,-109.7058,34.38664,6388.0,2011-03-30 00:00:00+00:00,2020-04-06 15:30:00+00:00,Y,2023-06-22 21:34:20+00:00,CWOP,,300419.0,0.0,300397.0,0.0,0.0,301694.0,8.0,0.0,0.0,301704.0,159204.0,300420.0,300454.0,251324.0,7.0,301704.0
5482,CWOP_D7328,-111.50407,35.26167,6572.0,2011-03-24 00:00:00+00:00,2011-08-10 07:24:00+00:00,Y,2023-06-22 21:35:03+00:00,CWOP,,10213.0,0.0,10213.0,0.0,0.0,9820.0,0.0,0.0,0.0,0.0,0.0,10213.0,10213.0,10213.0,0.0,10213.0
5483,CWOP_D7331,-111.6655,35.085,6838.0,2011-03-30 00:00:00+00:00,2020-01-29 04:06:00+00:00,Y,2023-06-22 21:35:23+00:00,CWOP,,318498.0,0.0,318498.0,1.0,0.0,320539.0,12.0,1.0,1.0,294153.0,76291.0,318551.0,311808.0,232344.0,12.0,335858.0
5484,CWOP_D7338,-112.6395,38.2845,5935.0,2011-03-30 00:00:00+00:00,2014-06-26 19:12:00+00:00,Y,2023-06-22 21:36:42+00:00,CWOP,,122237.0,0.0,122237.0,1.0,0.0,122237.0,0.0,0.0,0.0,122238.0,0.0,122237.0,122238.0,116716.0,84895.0,122238.0
5485,CWOP_D7343,-122.31183,37.99267,208.0,2011-04-06 00:00:00+00:00,2012-04-06 19:58:00+00:00,Y,2023-06-22 21:37:08+00:00,CWOP,,83549.0,0.0,83549.0,0.0,0.0,83525.0,0.0,0.0,0.0,0.0,0.0,83549.0,82695.0,82695.0,8266.0,83549.0
5486,CWOP_D7349,-114.71683,36.71579,1759.0,2011-03-30 00:00:00+00:00,2023-03-08 22:21:00+00:00,Y,2023-06-22 21:38:08+00:00,CWOP,,994517.0,0.0,994512.0,0.0,0.0,995678.0,0.0,0.0,0.0,372757.0,671763.0,994512.0,994513.0,602435.0,917973.0,995678.0
5487,CWOP_D7353,-122.16917,47.16583,656.0,2011-03-30 00:00:00+00:00,2014-09-29 09:30:00+00:00,Y,2023-06-22 21:40:35+00:00,CWOP,,129336.0,0.0,129336.0,0.0,0.0,129333.0,0.0,0.0,0.0,0.0,0.0,129336.0,129360.0,116076.0,0.0,129360.0
5488,CWOP_D7371,-122.87347,48.53455,115.0,2011-03-30 00:00:00+00:00,2023-03-08 22:14:00+00:00,Y,2023-06-22 21:41:21+00:00,CWOP,,577218.0,0.0,576019.0,0.0,0.0,577216.0,0.0,0.0,0.0,104951.0,357296.0,576019.0,576130.0,473151.0,435848.0,577218.0
5489,CWOP_D7377,-122.4218,38.55515,1729.0,2011-03-30 00:00:00+00:00,2016-01-13 00:47:00+00:00,Y,2023-06-22 21:42:59+00:00,CWOP,,453167.0,0.0,453167.0,0.0,0.0,453167.0,0.0,0.0,0.0,337901.0,27526.0,453167.0,453102.0,335529.0,21.0,453167.0
5490,CWOP_D7382,-105.6545,32.97333,8031.0,2011-03-30 00:00:00+00:00,2019-12-09 18:42:00+00:00,Y,2023-06-22 21:44:02+00:00,CWOP,,461879.0,0.0,461879.0,0.0,0.0,461828.0,12.0,0.0,0.0,461879.0,256775.0,461879.0,451949.0,183459.0,11.0,461879.0
5491,CWOP_D7383,-111.98333,33.65,1506.0,2011-04-06 00:00:00+00:00,2012-02-15 19:04:00+00:00,Y,2023-06-22 21:45:14+00:00,CWOP,,30081.0,0.0,30081.0,0.0,0.0,30081.0,0.0,0.0,0.0,30081.0,0.0,30081.0,30081.0,30081.0,0.0,30081.0
5492,CWOP_D7385,-104.33719,38.94832,6509.0,2011-09-14 00:00:00+00:00,2019-04-27 17:31:00+00:00,Y,2023-06-22 21:45:26+00:00,CWOP,,190659.0,0.0,190659.0,0.0,0.0,190663.0,0.0,0.0,0.0,190662.0,48139.0,190659.0,190659.0,182525.0,150300.0,190663.0
5493,CWOP_D7390,-121.118,48.7185,1220.0,2011-04-06 00:00:00+00:00,2013-06-26 20:30:00+00:00,Y,2023-06-22 21:46:05+00:00,CWOP,,51167.0,0.0,51153.0,0.0,0.0,56297.0,0.0,0.0,0.0,93101.0,0.0,51157.0,51177.0,51177.0,0.0,93102.0
5494,CWOP_D7392,-107.9185,30.44867,4859.0,2011-04-06 00:00:00+00:00,2015-08-21 16:16:00+00:00,Y,2023-06-22 21:46:29+00:00,CWOP,,110228.0,0.0,110221.0,0.0,0.0,113368.0,0.0,0.0,0.0,0.0,536.0,110221.0,115934.0,98126.0,81998.0,115953.0
5495,CWOP_D7393,-121.0725,38.87967,1440.0,2011-04-06 00:00:00+00:00,2021-01-15 05:33:00+00:00,Y,2023-06-22 21:46:52+00:00,CWOP,,197193.0,0.0,197193.0,0.0,0.0,197740.0,0.0,0.0,0.0,197127.0,116394.0,197193.0,197193.0,157524.0,0.0,197749.0
5496,CWOP_D7396,-106.57392,31.99767,3944.0,2011-04-06 00:00:00+00:00,2019-01-16 21:00:00+00:00,Y,2023-06-22 21:47:32+00:00,CWOP,,237761.0,0.0,237760.0,0.0,0.0,238058.0,0.0,0.0,0.0,0.0,111650.0,237760.0,237761.0,153103.0,7.0,238079.0
5497,CWOP_D7398,-104.52167,39.059,7159.0,2011-04-06 00:00:00+00:00,2011-11-12 23:48:00+00:00,Y,2023-06-22 21:48:14+00:00,CWOP,,44509.0,0.0,44509.0,0.0,0.0,44509.0,0.0,0.0,0.0,44509.0,0.0,44509.0,44509.0,44509.0,0.0,44509.0
5498,CWOP_D7401,-121.0115,38.6825,1365.0,2011-04-06 00:00:00+00:00,2023-03-08 22:15:00+00:00,Y,2023-06-22 21:48:45+00:00,CWOP,,384858.0,0.0,384855.0,0.0,0.0,385429.0,8.0,0.0,0.0,385260.0,243330.0,384855.0,384858.0,186218.0,7.0,385454.0
5499,CWOP_D7407,-122.63633,47.7455,223.0,2011-04-06 00:00:00+00:00,2014-09-08 21:29:00+00:00,Y,2023-06-22 21:49:41+00:00,CWOP,,95595.0,0.0,95595.0,0.0,0.0,95595.0,0.0,0.0,0.0,95596.0,0.0,95595.0,95595.0,89465.0,0.0,95596.0
5500,CWOP_D7408,-116.77783,47.42883,2169.0,2011-04-23 00:00:00+00:00,2015-10-25 16:08:00+00:00,Y,2023-06-22 21:50:00+00:00,CWOP,,38651.0,0.0,38651.0,0.0,0.0,38648.0,0.0,0.0,0.0,0.0,4754.0,38651.0,38434.0,36218.0,3.0,38652.0
